Respondent ID,Select your industry.,,Select your company size.,In which global region are your business headquarters?,Select the closest option to your current job title.,,Has your organization increased the use of open source software over the last year?,"Which categories of open source software has your organization invested in the most in terms of projects, budget, and resources? (please pick top 5)",,,,,,,,,,,,,,,,,,What are the top reasons your organization uses open source software? (please pick top 3),,,,,,,,,,,,,What are your organization’s support challenges while using open source software?,,,,,,,,,,,Which of these open source Linux distributions does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,Which of these open source infrastructure technologies does your organization use today to support your software infrastructure? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,"On a scale of 1-10, with 10 being highest level of impact, how much did the Red Hat decision regarding source code availability for derivative distributions impact your infrastructure planning for 2024?",Please elaborate on why you selected that ranking.,Which of these cloud-native open source technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,Which open source frameworks does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,,What is your organization's plan if there are newly disclosed vulnerabilities (CVEs) in Angular.js?,,Which technologies  does your organization use to build applications today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,Which open source data technologies does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,What are the main support challenges with the open source data technologies your organization is using? (Please pick your top 5.),,,,,,,,,,Which open source infrastructure automation and configuration tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,Which open source DevOps tools does your organization use today? (select all that apply),,,,,,,,,,,,,What are the main support challenges with the open source software your organization uses for CI/CD? (Please pick your top 3.),,,,,,,Which open source security tools does your organization use today? (select all that apply),,,,,,,,,,,,,,,,,,,,,,,,,,,Which is the most business-critical open source software in your organization? Please specify.,How are you addressing the shortage of open source software skills? (please pick top 3),,,,,,,,How would you describe the level of open source maturity in your organization (select all that apply)?,,,,,,,,,,Do you or your organization sponsor any of the following open source non-profit organizations? (Please select all that apply),,,,,,,,,,,,,,,,,
1.14458E+11,"Banking, Insurance, or Financial Services",,"500 to 5,000 employees",Africa,Developer Relations / Advocate / Evangelist,,"Yes, significantly",Analytics,,Cloud and container technologies,,,,,Frameworks and tooling for AI/ML/DL,,,,,,Programming languages and frameworks,,Software Development Life Cycle (SDLC) tools,,,,,To modernize technology stack,,,,Large selection of options for similar functionality,,,,Open standards and interoperability,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,,,,,,,,,,,,,,,,,,,,,Eclipse GlassFish,,,,,,,,,,,,,,6,,,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.NET Framework/Core,,,,,,,,,,,,C#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MySQL,,,PostgreSQL,,SQLite,,,,,,,Keeping up with updates and patches,,,,Crashes or going offline,,,,,,,,,,,,,,,,,,I'm not using any,,,,GitLab,Jenkins,,,,,,,,,,,,Keeping up with updates and patches,,Logging and auditing,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,i dont know,,,,,,I don’t know,,,,Has open source security policies or compliance,,Has experts for different open source technologies,,,,Contributes to open source projects and open source organizations,,,,​​Eclipse Foundation​​     ​,,,,,,,,,,,,,,,,
1.14458E+11,Technology,,"More than 5,000 employees",North America,System Administrator,,"No, it remained the same",,,,,,,,,,,,,Operating Systems,,,,,,Functionality available to improve development velocity,,,,,"No license cost, overall cost reduction",,,,,Open standards and interoperability,,,Not Challenging,Challenging,Very Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Very Challenging,Not Challenging,Not Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,0,Not using Red Hat distributions.,,Containerd,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,C/C++,,,,,,,,,,,OpenJDK,,,,Python,,Ruby,,,,,,,,,,,,,,,,Hazelcast,,,,,,,PostgreSQL,,,,,,Not enough personnel,,,,,,,,,,Puppet,Ansible,,,Terraform,,,,,,,,,,,,,,,,Jenkins,,,,,,,,,Not enough personnel,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,,,Ubuntu,Hiring experienced professionals,,,,,,,,,,,,,,Has a legal team familiar with open source licensing,Contributes to open source projects and open source organizations,,Has an Open Source Program Office,,,,,,,,,,,,,,,,,I don’t know,
1.14458E+11,Other (please specify),debian,"500 to 5,000 employees",Europe,Other (please specify),member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Education or Research,,100 to 499 employees,Europe,Manager / Director,,Yes,Analytics,,,Content management systems,Databases and data technologies,,,Frameworks and tooling for AI/ML/DL,,Networking,,,,,,,,,,,,Stable technology with community long-term support,"Fast moving / constant enhancements, releases, and patches","No license cost, overall cost reduction",,,,,,,,Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Very Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,Debian,,,,,,,,Ubuntu,,,,,,,Apache HTTP,,,,,,,,,,,,,,,NGINX,,,1,,,,,,,,,,,,,,,,,,OpenStack,,,,,,,,,,,,,,,,,,,,,,,,,,PyTorch,React.js,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,PHP,Python,,,,,,,,,,,,,,,,,,,,MariaDB,MongoDB,,,,,,,,,,,,,Keeping up with updates and patches,Scalability issues,,,,,,,,,,,,,,,,,,,,,I'm not using any,,,,GitLab,,,,,,,,,,,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,Scalability,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Moodle,Hiring experienced professionals,Providing internal or external training,,,,,,,,,,,,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,,Moodle
1.14457E+11,Consulting or Professional Services,,Under 100 employees,Oceania,Developer/Engineer,,"No, it remained the same",,,,,,Desktop and personal productivity,,,,,,,,,,,,CAD,,,,Stable technology with community long-term support,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,,,,,,Linux Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,0,Not using red hat,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,C/C++,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not using any,,,,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Linux,,,,,,,We don't have a skills shortage,,,,,,,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,I don’t know,
1.14457E+11,Other (please specify),"Geology, water supply",Under 100 employees,Europe,Other (please specify),"Data analyst, hydrogeologist","Yes, significantly",,,,,Databases and data technologies,,,,,,,,,Programming languages and frameworks,,,,geographical information system (GIS),,,To modernize technology stack,,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,,,,,,,Debian,,,,,,,,,"none (survey missed checkbox for Other, therefore I had to select something ie Debian)",,,,,,,,,,,,,,,,,,,,,NGINX,,"PostgreSQL, QGIS",0,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,PyQT,,,,,,,,,,,,,,,,,,,Python,R,,,,,,,,,,,,,,,,,,,MariaDB,,,,,PostgreSQL,,SQLite,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,Crashes or going offline,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,Personnel experience and proficiency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,QGIS. Core application for our analysis and production of maps etc. for reports,,Providing internal or external training,,,Delaying projects with new open source technologies,,,,,,,Has experts for different open source technologies,,,,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,Individual open source projects or maintainers,I don’t know,
1.14457E+11,Nonprofit,,Early-stage startup,Europe,Developer/Engineer,,"No, it remained the same",,,,Content management systems,Databases and data technologies,,,,,,,,,,,,,,,,,Stable technology with community long-term support,,,,To reduce vendor lock-in,Community-oriented and transparent,,,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,,,,,CentOS,CentOS Stream,,Fedora,,,,,,,,,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,10,Ruined centos,,,Docker,,,,,,,,,,,,,,,Podman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,na,,,,C/C++,,,Eclipse IDE,,Eclipse Papyrus,,,,,,,,,PHP,,,,,,,,,,,,,,,,,,,,,MariaDB,,,,,,,SQLite,,,,,,,,,,,,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,,,,,,,,,Not using any,,,,,,,,Securing pipelines,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,fedora,,,,,,,We don't have a skills shortage,,,Has open source security policies or compliance,,,,,,,,,,,,,,,,,,,,KDE e.V.,,,,,,
1.14457E+11,Education or Research,,100 to 499 employees,Europe,Developer Relations / Advocate / Evangelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Healthcare or Pharmaceuticals,,Under 100 employees,Latin America,Consultant,,Yes,Analytics,,Cloud and container technologies,,,,,,,,,,Operating Systems,Programming languages and frameworks,Security tools,,,,,,To modernize technology stack,,,"No license cost, overall cost reduction",,To reduce vendor lock-in,,,,,,Not Challenging,Somewhat Challenging,Not Challenging,Not Challenging,Not Challenging,Challenging,Not Challenging,Not Challenging,Challenging,Not Challenging,Not Challenging,,,,,CentOS,CentOS Stream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGINX,,"Redis, PostgreSQL, MySQL",5,"We are using CentOS in all servers, so I don't know if CentOS Stream will continue to be updated.",,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,MySQL,,,PostgreSQL,Redis,SQLite,,,,Not enough personnel,,,Keeping up with updates and patches,,,Backups and recovery,,,,,,,,,,,,,,,,,,,I'm not using any,,,,GitLab,,,,,,,,,,Not enough personnel,,,,,,,,,,,,,,,,Nmap,,,,,,,,,,,,,,,,,,"Our integration system, built in house with python and flask.",,Providing internal or external training,,,,,,,,,,Has experts for different open source technologies,,,,,,,,,,,,,,,,,,,,,,Individual open source projects or maintainers,,
1.14457E+11,Consulting or Professional Services,,"500 to 5,000 employees",North America,Other (please specify),Infrastruture managment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Technology,,"More than 5,000 employees",North America,Developer/Engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Other (please specify),Trabajo escolar,Early-stage startup,Latin America,Other (please specify),Estudiante,"No, we reduced the use of open source",,,,,,,,,,,,,,,,,,Ninguna,,,,,,,,,,,,,Lo usamos para trabajos,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,Very Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,"Banking, Insurance, or Financial Services",,"More than 5,000 employees",North America,Manager / Director,,"Yes, significantly",Analytics,,Cloud and container technologies,Content management systems,,Desktop and personal productivity,,,,,,,,,,,,,Functionality available to improve development velocity,,,,"Fast moving / constant enhancements, releases, and patches","No license cost, overall cost reduction",,,,,,,,Very Challenging,Somewhat Challenging,Challenging,Challenging,Very Challenging,Somewhat Challenging,Very Challenging,Very Challenging,Challenging,Challenging,Challenging,AlmaLinux,,,,,,,,,,Navy Linux,,,,Ubuntu,,,,Apache EventMesh,,,,Apache Mesos,Apache Tomcat,,,,,,,,,,,,Keycloak,,,,6,,,,,,Eclipse JKube,,,Istio,,,Kubernetes,Kyverno,,Longhorn,,OKD (Open source OpenShift),,,,,,,,Angular 2 or newer,,Django,Eclipse EMF,,,MicroProfile,,,,,,,,,,Laravel,,.NET Framework/Core,,,Revel,Ruby on Rails,,Symfony,,,,,,C#,C/C++,Eclipse Adoptium/Temurin,,Eclipse IDE,Eclipse OpenJ9,,Go,,Julia,Kotlin,Node.js,,,Perl,,Python,,Ruby,,,,Apache Derby,,Apache Hadoop,,Apache Solr,Apache Spark,Cassandra,,,,Fluentd,Grafana Loki,Hazelcast,InfluxDB,MariaDB,MongoDB,,,OpenSearch,,Redis,SQLite,Timescale,,,,,"Installation, upgrades, and configuration issues",,Scalability issues,Distributed computing,,Crashes or going offline,,,Puppet,Ansible,,,Terraform,Rancher,Kubespray,Kubeadm,,,,,,,,,,,Drone,GitLab,,Jenkins X,Spinnaker,,,,Not open source CI/CD tool,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,Scalability,,,,,,,Dependabot,Falco,,,,,OpenSSF Scorecard,,,,,,,SLSA,,Syft and Grype,TheHive,Trivy,Vuls,Wazuh,,,,C++,Hiring experienced professionals,Providing internal or external training,Hiring external consultants/contractors,,,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,Generates software bill of materials (SBOMs),,,,,,,,,,Apache Software Foundation,,Rocky Enterprise Software Foundation,,​​​Python Software Foundation​​,,,,,,,,,,,
1.14457E+11,Government or Public Services,,"500 to 5,000 employees",North America,System Administrator,,Yes,,,,,Databases and data technologies,,,,,Networking,Observability tools,,Operating Systems,Programming languages and frameworks,,,,,,,,Stable technology with community long-term support,"Fast moving / constant enhancements, releases, and patches",,,,,,Open standards and interoperability,,,Challenging,Somewhat Challenging,Challenging,Challenging,Somewhat Challenging,Very Challenging,Somewhat Challenging,Somewhat Challenging,Challenging,Somewhat Challenging,Somewhat Challenging,AlmaLinux,,,,,CentOS Stream,,,,,,,,,,Scientific Linux,,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,,,NGINX,,,4,We have a good relationship with the Almalinux folks and they have been helpful in planning,,Containerd,Docker,,,,Etcd,,,,Kubernetes,,,,,OKD (Open source OpenShift),OpenStack,Podman,Prometheus,,,,,,,Django,,,,,,,,,,Flask,,JQuery,,,,,,,,,,,,,,,,,C/C++,,,,,,Go,,,,,OpenJDK,,,,Python,R,,,,,,,,Apache Kafka,,,,,,ElasticSearch,,,,InfluxDB,MariaDB,MongoDB,,,,PostgreSQL,Redis,SQLite,,,,Not enough personnel,,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,Backups and recovery,,,Lack of documentation,Puppet,Ansible,,,,,,Kubeadm,,Helm,,,,,,,,,,GitLab,,,,,,,,,Kluctl,Not enough personnel,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,glibc,,,,,,I don’t know,,,,Has open source security policies or compliance,,Has experts for different open source technologies,,,Has a legal team familiar with open source licensing,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,,I don’t know,
1.14457E+11,"Banking, Insurance, or Financial Services",,100 to 499 employees,Middle East,System Administrator,,"Yes, significantly",,,,,,Desktop and personal productivity,,,,,,,,,,,,,Functionality available to improve development velocity,,,,,,,,,,,,,Not Challenging,,,,,,,,,,,,,,,,,,,Kali Linux,,,,,,,,,,,,,Apache HTTP,,,,,,,,,,,,,,,,,,6,,,,,,,,Etcd,,,,,,,,,,,,,,,,,Angular 2 or newer,,,,,,,,,Eclipse Vert.x,,,,,,,,,,,,,,,,,,,,,,,,,Eclipse IDE,,,,,,,,,,,,,R,,,,,,,,Apache Kafka,,,Cassandra,,,,,,,,,,,,,,,,,,,Not enough personnel,,,,,,,,,,Puppet,,,,,,,,,,,,,,,,Argo CD,,,GitLab,,,,,,,,,,,,,Keeping up with updates and patches,,,,,,CodeQL,,,,,,,,,,,,,,,SLSA,,Syft and Grype,,,,,,,,gthyg tnrgb ren ,,Providing internal or external training,,Hiring third party companies to do the job,Delaying projects with new open source technologies,,,,,,,,Develops some new open source software in public git repos,,,,,,,,,,,,,,,,GNOME Foundation,,,,,,,
1.14457E+11,Manufacturing,,"500 to 5,000 employees",North America,System Administrator,,Yes,,,,,,,,,,Networking,,Open source hardware,,,,,,,,Access to innovations and latest technologies,To modernize technology stack,,,"No license cost, overall cost reduction",,,,,,,,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Challenging,Somewhat Challenging,Challenging,Challenging,,,,,,,,,,,,,,,Ubuntu,,,,,,,,,,,,,,,,,,,,,,NGINX,,,1,N/A,Cloud Foundry,,Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flask,,,,,,,PyTorch,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,MongoDB,MySQL,,,,,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,Distributed computing,Backups and recovery,,,,,Ansible,Chef,,,,,,,,Zabbix,,,,,,,,Drone,GitLab,,,,Tekton,,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Production process.,Hiring experienced professionals,,Hiring external consultants/contractors,Hiring third party companies to do the job,,,,,,Has open source security policies or compliance,Generates software bill of materials (SBOMs),Has experts for different open source technologies,,,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14457E+11,Technology,,Early-stage startup,Latin America,Architect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Technology,,Under 100 employees,North America,Consultant,,Yes,,,,Content management systems,Databases and data technologies,Desktop and personal productivity,,,,,,,Operating Systems,Programming languages and frameworks,,,,,,,To modernize technology stack,Stable technology with community long-term support,,"No license cost, overall cost reduction",,,,,,,,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Not Challenging,Somewhat Challenging,Somewhat Challenging,,,,,,,Debian,,Kali Linux,,,,,,Ubuntu,,,,,,,Apache HTTP,,Apache Tomcat,,,,,,,,,,,,,NGINX,,,1,Don't use red hat / centos.,,,Docker,,,,,,,,Kubernetes,,,,,,OpenStack,,,,,,,,Angular.js,,,,,,,,,,,,,JQuery,,,,,,React.js,,,,,,,,Other (please specify),We are deprecating Angular.,,C/C++,,,,,,,JavaScript,,,Node.js,OpenJDK,Oracle Java,,PHP,Python,,,,,,,,Apache Hadoop,,,,,,,,,,,,MariaDB,,MySQL,,,PostgreSQL,,SQLite,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,Backups and recovery,,,Lack of documentation,,,,,,,,,,,,,,,,I'm not using any,,,,GitLab,,,,,,,,,,,Personnel experience and proficiency,"Installation, upgrades, and configuration issues",Keeping up with updates and patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I Don't Know,,Database,Hiring experienced professionals,Providing internal or external training,Hiring external consultants/contractors,,,,,,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,,,,,,,,,,,,,,,,,,,,,,,,I don’t know,
1.14457E+11,Other (please specify),nothing,100 to 499 employees,Latin America,System Administrator,,Yes,,,,,,Desktop and personal productivity,,,,,,,,,,,,,Functionality available to improve development velocity,,,,,,,,,,,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Somewhat Challenging,Not Challenging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14457E+11,Government or Public Services,,100 to 499 employees,Europe,System Administrator,,Yes,,,Cloud and container technologies,Content management systems,Databases and data technologies,,DevOps / GitOps/ DeveSecOps tooling,,,,,,Operating Systems,,,,,,,,To modernize technology stack,Stable technology with community long-term support,,"No license cost, overall cost reduction",,,,,,,,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Somewhat Challenging,Not Challenging,Challenging,Challenging,Somewhat Challenging,Very Challenging,Somewhat Challenging,Somewhat Challenging,,,,,CentOS,,Debian,,,,,,Oracle Linux,,Ubuntu,,ActiveMQ,,,,,Apache HTTP,,Apache Tomcat,,,,,Eclipse Jetty,,,,Eclipse Temurin,,,Keycloak,NGINX,,,1,"At the moment we are switching everything to Ubuntu, so RHEL isn't relevant",,Containerd,Docker,,,,,,,,Kubernetes,,,,,,,Podman,Prometheus,Quarkus,,,,,Angular.js,,,,,,,,,,,,,JQuery,,,,,,,,,Spring/Spring Boot,,,,,I don't know,,,,Eclipse Adoptium/Temurin,,Eclipse IDE,,,Go,,,Kotlin,Node.js,OpenJDK,Oracle Java,,,Python,,Ruby,,,,Apache Derby,,,,Apache Solr,,,,,ElasticSearch,Fluentd,Grafana Loki,,InfluxDB,MariaDB,,,,,PostgreSQL,,,,,,Not enough personnel,,,,,,,,,,Puppet,,,,Terraform,,,,,Helm,,,,,,,Argo CD,,,,Jenkins,,,,,,,,,Not enough personnel,,,Keeping up with updates and patches,,,Securing pipelines,,,,,,,,,,,,,,,,OWASP Dependency-Track,,,,,,Trivy,,,,,,In my Team it's Puppet,,Providing internal or external training,,,,,,,,,,Has experts for different open source technologies,,,,,Has Innersource projects,,,,,,,,,,,,,,,,,,I don’t know,
1.14457E+11,Consulting or Professional Services,,Under 100 employees,Europe,Consultant,,"Yes, significantly",,,Cloud and container technologies,,,,DevOps / GitOps/ DeveSecOps tooling,,,,,,,,,,,,,,,Stable technology with community long-term support,"Fast moving / constant enhancements, releases, and patches",,,,,"Ability to contribute to, and influence direction of, open source projects",,,,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,Not Challenging,AlmaLinux,,,Arch Linux,CentOS,,Debian,,,,,,,Rocky Linux,Ubuntu,,,,,,,Apache HTTP,,,,,Eclipse Mosquitto,,Eclipse Jetty,,,,Eclipse Temurin,,,Keycloak,NGINX,,"Pupppet, Choria, The Foreman",2,"We had a quick discussion and than switched to alternative distro. We use config management anyways, so this was not a big deal.",,Containerd,Docker,,,,Etcd,,,,Kubernetes,,,,Nomad,,OpenStack,Podman,Prometheus,,,,,,,,,,,,,,,,,Flask,,,,,,,,,,Ruby on Rails,Spring/Spring Boot,,,,,,,C#,,,,,,,Go,,,Kotlin,,OpenJDK,,,,,,Ruby,,,,,,,,,,,,,ElasticSearch,,,,InfluxDB,MariaDB,,,,,PostgreSQL,,,,,,,,,,,,,,,Lack of documentation,Puppet,,,,Terraform,,,,,,,,,,,,,,,GitLab,Jenkins,,,,,,,,,Not enough personnel,,,,,,,,,,,Dependabot,,,,,Nmap,,,,,,,,,,,,,,,,,,Puppet,,,,,,,,We dont have a staffing issue but I had to select something,Performs security scans to identify vulnerabilities in open source packages,Has open source security policies or compliance,,Has experts for different open source technologies,Develops some new open source software in public git repos,Open sources previously closed source software,Has a legal team familiar with open source licensing,Contributes to open source projects and open source organizations,,,,,,,,,,,,,,,,,,Individual open source projects or maintainers,,Vox Pupuli
